decade,count,mean,median,stddev,mean_minus_stddev,mean_plus_stddev
-1590,438,0.7540890410958904,0.605,0.599723112173867,0.1543659289220234,1.3538121532697573
-1580,381,0.5629685039370079,0.42,0.43870944593518374,0.12425905800182419,1.0016779498721917
-1570,340,0.7716264705882353,0.62,0.6027345393794501,0.1688919312087852,1.3743610099676853
-1560,328,0.6424329268292682,0.4395,0.5219973593744072,0.12043556745486106,1.1644302862036753
-1550,279,0.4520430107526882,0.34,0.34821745192749026,0.10382555882519795,0.8002604626801785
-1540,213,0.34186854460093896,0.23,0.2914624504056341,0.05040609419530484,0.6333309950065731
-1530,183,0.2674644808743169,0.225,0.16227990198605202,0.10518457888826488,0.4297443828603689
-1520,155,0.2604,0.2,0.18987031117300848,0.07052968882699154,0.45027031117300853
-1510,130,0.3551153846153846,0.242,0.38894868505554825,-0.03383330044016364,0.7440640696709329
-1500,122,0.3760491803278688,0.3045,0.3322185095041723,0.043830670823696516,0.7082676898320411
-1490,103,0.2645533980582524,0.236,0.09766888120577125,0.16688451685248115,0.3622222792640236
-1480,95,0.2355578947368421,0.227,0.08486694414368103,0.15069095059316107,0.32042483888052314
-1470,90,0.22133333333333335,0.209,0.07376656165213022,0.14756677168120313,0.2950998949854636
-1460,90,0.2152888888888889,0.2005,0.07827770277390969,0.1370111861149792,0.2935665916627986
-1450,90,0.22665555555555555,0.2125,0.11118646764227444,0.11546908791328112,0.33784202319782997
-1440,90,0.20295555555555558,0.173,0.08847927594730758,0.11447627960824801,0.29143483150286315
-1430,90,0.23096666666666665,0.211,0.11428521879908642,0.11668144786758024,0.3452518854657531
-1420,90,0.22437777777777776,0.199,0.11554838256811457,0.10882939520966319,0.33992616034589235
-1410,90,0.22583333333333333,0.21,0.09782043282797151,0.12801290050536182,0.3236537661613048
-1400,104,0.1633653846153846,0.1545,0.060688614388165835,0.10267677022721877,0.22405399900355044
-1390,110,0.17068181818181816,0.159,0.06670088397667148,0.10398093420514667,0.23738270215848964
-1380,117,0.1806068376068376,0.166,0.08573354444148022,0.09487329316535738,0.26634038204831784
-1370,111,0.17272072072072073,0.156,0.08248968763881075,0.09023103308190998,0.25521040835953146
